"State","Gender","Age.Cohort","fit","lwr","upr"
"Georgia","Total","65-74 years","17653.8714285715","15146.6788963516","20161.0639607914"
"Georgia","Total","75-84 years","19142.5095238095","17414.41678973","20870.6022578891"
"Georgia","Total","85+ years","21023.323809524","20482.061478015","21564.5861410329"
"Hawaii","Female","< 1 year","40.395238095238","25.493560579792","55.296915610684"
"Hawaii","Female","1-4 years","6.21904761904761","0.190944824483318","12.2471504136119"
"Hawaii","Female","5-14 years","7.8095238095238","1.4567124600467","14.1623351590009"
"Hawaii","Female","15-24 years","28.1333333333334","15.4202738772946","40.8463927893721"
"Hawaii","Female","25-34 years","49.2285714285715","33.1980534675675","65.2590893895755"
"Hawaii","Female","35-44 years","91.2761904761903","64.1183055404435","118.434075411937"
"Hawaii","Female","45-54 years","226.866666666666","181.579788278838","272.153545054494"
"Hawaii","Female","55-64 years","520.04285714286","471.541100062643","568.544614223078"
"Hawaii","Female","65-74 years","762.366666666669","633.308529301707","891.42480403163"
"Hawaii","Female","75-84 years","1038.17142857143","941.838501505462","1134.50435563739"
"Hawaii","Female","85+ years","2756.03809523812","2600.58317463287","2911.49301584338"
"Hawaii","Male","< 1 year","54.6714285714286","32.4407859818651","76.9020711609921"
"Hawaii","Male","1-4 years","9.47619047619048","3.10806543083001","15.844315521551"
"Hawaii","Male","5-14 years","12.6285714285714","5.72677722113485","19.530365636008"
"Hawaii","Male","15-24 years","71.7714285714285","47.2509296344885","96.2919275083685"
"Hawaii","Male","25-34 years","131.785714285715","112.884897281965","150.686531289465"
"Hawaii","Male","35-44 years","179.547619047619","136.046648741261","223.048589353977"
"Hawaii","Male","45-54 years","417.352380952381","335.859570775905","498.845191128856"
"Hawaii","Male","55-64 years","976.361904761907","893.116440528576","1059.60736899524"
"Hawaii","Male","65-74 years","1239.89523809525","1011.42976666089","1468.3607095296"
"Hawaii","Male","75-84 years","1232.40952380952","1039.50027426138","1425.31877335766"
"Hawaii","Male","85+ years","1842.30476190476","1750.96754806742","1933.6419757421"
"Hawaii","Total","< 1 year","95.0666666666666","66.0761868296948","124.057146503638"
"Hawaii","Total","1-4 years","15.6952380952381","7.96118487422492","23.4292913162513"
"Hawaii","Total","5-14 years","20.4380952380952","12.2891232142022","28.5870672619882"
"Hawaii","Total","15-24 years","99.9047619047619","70.5580667532892","129.251457056235"
"Hawaii","Total","25-34 years","181.014285714286","151.684278506329","210.344292922244"
"Hawaii","Total","35-44 years","270.823809523809","214.985634430793","326.661984616826"
"Hawaii","Total","45-54 years","644.219047619047","533.8160443437","754.622050894394"
"Hawaii","Total","55-64 years","1496.40476190476","1379.99452385354","1612.81499995599"
"Hawaii","Total","65-74 years","2002.26190476191","1652.20884432142","2352.3149652024"
"Hawaii","Total","75-84 years","2270.58095238095","2017.89892286555","2523.26298189635"
"Hawaii","Total","85+ years","4598.34285714288","4386.28475006903","4810.40096421673"
"Idaho","Female","< 1 year","47.9190476190477","25.1629882830855","70.6751069550098"
"Idaho","Female","1-4 years","8.71904761904756","0.754394636200953","16.6837006018942"
"Idaho","Female","5-14 years","15.9095238095238","2.81668785205713","29.0023597669906"
"Idaho","Female","15-24 years","49.7333333333333","30.4258240851717","69.040842581495"
"Idaho","Female","25-34 years","76.8809523809523","54.5722516133808","99.1896531485238"
"Idaho","Female","35-44 years","135.971428571429","116.813726552647","155.129130590211"
"Idaho","Female","45-54 years","308.942857142857","257.707258516701","360.178455769013"
"Idaho","Female","55-64 years","707.109523809522","648.37060990068","765.848437718365"
"Idaho","Female","65-74 years","1124.74761904762","995.407999952835","1254.0872381424"
"Idaho","Female","75-84 years","1602.74285714286","1422.86194444481","1782.62376984091"
"Idaho","Female","85+ years","2739.32857142857","2574.59390074015","2904.063242117"
"Idaho","Male","< 1 year","60.0619047619048","35.7462576923878","84.3775518314218"
"Idaho","Male","1-4 years","10.6809523809524","0.490638839784214","20.8712659221205"
"Idaho","Male","5-14 years","23.9285714285715","14.1597034571948","33.6974393999481"
"Idaho","Male","15-24 years","122.995238095238","84.6895314247803","161.300944765696"
"Idaho","Male","25-34 years","171.666666666668","140.846793416506","202.48653991683"
"Idaho","Male","35-44 years","226.066666666667","193.801308786751","258.332024546583"
"Idaho","Male","45-54 years","446.985714285714","357.557706347845","536.413722223583"
"Idaho","Male","55-64 years","1097.0761904762","1001.2678551694","1192.88452578301"
"Idaho","Male","65-74 years","1559.44285714287","1322.59554990546","1796.29016438028"
"Idaho","Male","75-84 years","1887.7380952381","1622.22895786551","2153.24723261068"
"Idaho","Male","85+ years","1887.76666666666","1770.75820172283","2004.7751316105"
"Idaho","Total","< 1 year","107.980952380952","72.2115408675804","143.750363894323"
"Idaho","Total","1-4 years","19.3999999999999","5.52784826508244","33.2721517349173"
"Idaho","Total","5-14 years","39.8380952380953","19.328660869059","60.3475296071316"
"Idaho","Total","15-24 years","172.728571428572","126.024276818394","219.432866038749"
"Idaho","Total","25-34 years","248.54761904762","207.20440401455","289.89083408069"
"Idaho","Total","35-44 years","362.038095238096","325.052251024875","399.023939451316"
"Idaho","Total","45-54 years","755.928571428571","628.283136443988","883.574006413153"
"Idaho","Total","55-64 years","1804.18571428572","1685.09109415526","1923.28033441617"
"Idaho","Total","65-74 years","2684.19047619049","2330.49706545647","3037.8838869245"
"Idaho","Total","75-84 years","3490.48095238095","3071.60455313735","3909.35735162455"
"Idaho","Total","85+ years","4627.09523809524","4378.81229711246","4875.37817907801"
"Illinois","Female","< 1 year","350.528571428571","283.161714220452","417.89542863669"
"Illinois","Female","1-4 years","43.3857142857141","17.9967836557375","68.7746449156907"
"Illinois","Female","5-14 years","74.7619047619046","51.056855496067","98.4669540277422"
"Illinois","Female","15-24 years","289.519047619046","237.589748500032","341.448346738061"
"Illinois","Female","25-34 years","558.366666666667","432.758265798507","683.975067534827"
"Illinois","Female","35-44 years","833.442857142851","628.788434485482","1038.09727980022"
"Illinois","Female","45-54 years","2442.02857142857","2058.27751560776","2825.77962724938"
"Illinois","Female","55-64 years","5651.9142857143","5375.06356578234","5928.76500564626"
"Illinois","Female","65-74 years","8120.20952380953","6690.73181186578","9549.68723575327"
"Illinois","Female","75-84 years","11638.4666666667","10438.0558389506","12838.8774943828"
"Illinois","Female","85+ years","22738.1571428571","21690.727124227","23785.5871614873"
"Illinois","Male","< 1 year","441.700000000004","361.574736837939","521.82526316207"
"Illinois","Male","1-4 years","66.4380952380952","49.8922689537259","82.9839215224646"
"Illinois","Male","5-14 years","98.2619047619046","61.5215421194225","135.002267404387"
"Illinois","Male","15-24 years","875.876190476185","723.541217386483","1028.21116356589"
"Illinois","Male","25-34 years","1436.83333333334","1134.94003288185","1738.72663378482"
"Illinois","Male","35-44 years","1555.79047619048","1095.96899863935","2015.61195374161"
"Illinois","Male","45-54 years","3799.34761904761","3336.24298190258","4262.45225619263"
"Illinois","Male","55-64 years","8913.89047619054","8494.52718417011","9333.25376821098"
"Illinois","Male","65-74 years","10559.8142857143","8411.64549815205","12707.9830732766"
"Illinois","Male","75-84 years","11900.8238095238","10642.5533952755","13159.0942237722"
"Illinois","Male","85+ years","13759.6000000001","13068.0908703508","14451.1091296493"
"Illinois","Total","< 1 year","792.228571428554","679.448652664909","905.008490192198"
"Illinois","Total","1-4 years","109.823809523808","83.1208728524679","136.526746195149"
"Illinois","Total","5-14 years","173.023809523807","124.176687802781","221.870931244833"
"Illinois","Total","15-24 years","1165.39523809523","979.378031985741","1351.41244420472"
"Illinois","Total","25-34 years","1995.2","1579.72678131655","2410.67321868345"
"Illinois","Total","35-44 years","2389.23333333332","1730.96304852751","3047.50361813914"
"Illinois","Total","45-54 years","6241.37619047619","5434.87724357095","7047.87513738143"
"Illinois","Total","55-64 years","14565.8047619048","13932.9641079152","15198.6454158945"
"Illinois","Total","65-74 years","18680.0238095238","15120.8054483506","22239.2421706971"
"Illinois","Total","75-84 years","23539.2904761905","21117.5758421931","25961.0051101879"
"Illinois","Total","85+ years","36497.7571428572","34895.3162942922","38100.1979914222"
"Indiana","Female","< 1 year","245.123809523809","192.196296124308","298.051322923309"
"Indiana","Female","1-4 years","40.9142857142856","26.416412116113","55.4121593124582"
"Indiana","Female","5-14 years","52.8285714285714","31.9477855780577","73.7093572790852"
"Indiana","Female","15-24 years","204.214285714286","154.905306349371","253.523265079201"
"Indiana","Female","25-34 years","437.985714285714","369.069512817888","506.901915753541"
"Indiana","Female","35-44 years","684.147619047619","574.350360745349","793.944877349889"
"Indiana","Female","45-54 years","1688.08571428572","1464.70195126447","1911.46947730696"
"Indiana","Female","55-64 years","3644.65714285715","3444.90258691131","3844.41169880298"
"Indiana","Female","65-74 years","5266.53809523811","4402.7386297447","6130.33756073152"
"Indiana","Female","75-84 years","7252.70952380949","6501.03337596913","8004.38567164986"
"Indiana","Female","85+ years","12383.1476190477","11694.856291352","13071.4389467434"
"Indiana","Male","< 1 year","317.809523809523","275.300052891029","360.318994728017"
"Indiana","Male","1-4 years","41.6619047619047","23.3754508128185","59.9483587109909"
"Indiana","Male","5-14 years","70.6761904761906","46.5813800228239","94.7710009295574"
"Indiana","Male","15-24 years","537.923809523809","442.864310821823","632.983308225795"
"Indiana","Male","25-34 years","956.909523809525","812.940162618026","1100.87888500102"
"Indiana","Male","35-44 years","1114.3","913.241824553523","1315.35817544648"
"Indiana","Male","45-54 years","2576.2","2264.58730306718","2887.81269693282"
"Indiana","Male","55-64 years","5674.0904761905","5398.85419395273","5949.32675842826"
"Indiana","Male","65-74 years","6866.99047619049","5618.02230560663","8115.95864677436"
"Indiana","Male","75-84 years","7491.05238095238","6785.85718557691","8196.24757632785"
"Indiana","Male","85+ years","7439.64761904761","6992.0264839315","7887.26875416372"
"Indiana","Total","< 1 year","562.933333333332","489.650932291565","636.2157343751"
"Indiana","Total","1-4 years","82.5761904761903","61.3077879420561","103.844593010324"
"Indiana","Total","5-14 years","123.504761904762","89.9669742427501","157.042549566774"
"Indiana","Total","15-24 years","742.138095238095","625.090943744959","859.185246731232"
"Indiana","Total","25-34 years","1394.89523809525","1194.18985459972","1595.60062159077"
"Indiana","Total","35-44 years","1798.44761904762","1502.74490191552","2094.15033617972"
"Indiana","Total","45-54 years","4264.28571428572","3750.89550740154","4777.6759211699"
"Indiana","Total","55-64 years","9318.74761904759","8900.52128673734","9736.97395135783"
"Indiana","Total","65-74 years","12133.5285714286","10037.1099676807","14229.9471751765"
"Indiana","Total","75-84 years","14743.7619047619","13311.2644711793","16176.2593383445"
"Indiana","Total","85+ years","19822.7952380952","18756.5080421133","20889.0824340771"
"Iowa","Female","< 1 year","80.2523809523809","52.1758446888031","108.328917215959"
"Iowa","Female","1-4 years","16.5666666666666","6.5112034572601","26.6221298760732"
"Iowa","Female","5-14 years","17.7190476190476","6.78662963572318","28.651465602372"
"Iowa","Female","15-24 years","63.5047619047621","39.5748189875561","87.4347048219681"
"Iowa","Female","25-34 years","120.671428571429","96.3969221703973","144.94593497246"
"Iowa","Female","35-44 years","213.228571428571","172.162121575253","254.29502128189"
"Iowa","Female","45-54 years","597.928571428572","481.828724532153","714.02841832499"
"Iowa","Female","55-64 years","1360.76190476191","1277.33738840319","1444.18642112062"
"Iowa","Female","65-74 years","2096.02380952381","1750.69344907448","2441.35416997314"
"Iowa","Female","75-84 years","3290.25714285714","3007.56329855705","3572.95098715723"
"Iowa","Female","85+ years","7113.1","6815.32167090562","7410.87832909438"
"Iowa","Male","< 1 year","105.257142857143","76.2572902725873","134.256995441698"
"Iowa","Male","1-4 years","19.5571428571428","7.55729795896952","31.5569877553161"
"Iowa","Male","5-14 years","34.1571428571428","19.7554496747132","48.5588360395724"
"Iowa","Male","15-24 years","169.614285714286","137.631010676961","201.597560751611"
"Iowa","Male","25-34 years","283.885714285716","242.832829976316","324.938598595116"
"Iowa","Male","35-44 years","351.471428571427","291.214350189857","411.728506952997"
"Iowa","Male","45-54 years","942.619047619048","782.224087587603","1103.01400765049"
"Iowa","Male","55-64 years","2310.50000000001","2205.88448256709","2415.11551743293"
"Iowa","Male","65-74 years","2893.05238095239","2271.94199306867","3514.1627688361"
"Iowa","Male","75-84 years","3533.16666666667","3206.57086662809","3859.76246670525"
"Iowa","Male","85+ years","4449.46190476191","4200.85449449231","4698.0693150315"
"Iowa","Total","< 1 year","185.509523809523","139.114393016187","231.904654602859"
"Iowa","Total","1-4 years","36.1238095238094","20.3600977262373","51.8875213213816"
"Iowa","Total","5-14 years","51.8761904761905","30.3015852680411","73.4507956843398"
"Iowa","Total","15-24 years","233.119047619048","186.306319075652","279.931776162443"
"Iowa","Total","25-34 years","404.557142857142","348.294353661431","460.819932052853"
"Iowa","Total","35-44 years","564.7","480.998960923475","648.401039076525"
"Iowa","Total","45-54 years","1540.54761904762","1283.10330219899","1797.99193589624"
"Iowa","Total","55-64 years","3671.26190476192","3509.89044907342","3832.63336045042"
"Iowa","Total","65-74 years","4989.07619047619","4037.2854778456","5940.86690310678"
"Iowa","Total","75-84 years","6823.42380952378","6240.05733918551","7406.79027986205"
"Iowa","Total","85+ years","11562.5619047619","11056.542127803","12068.5816817208"
"Kansas","Female","< 1 year","100.352380952381","71.2429344571723","129.461827447589"
"Kansas","Female","1-4 years","13.6714285714286","4.06837328466112","23.274483858196"
"Kansas","Female","5-14 years","27.2238095238095","17.0451850776615","37.4024339699576"
"Kansas","Female","15-24 years","74.4380952380952","52.0347616258586","96.8414288503318"
"Kansas","Female","25-34 years","148.928571428572","116.731456286039","181.125686571106"
"Kansas","Female","35-44 years","227.533333333333","174.371299668815","280.695366997851"
"Kansas","Female","45-54 years","604.571428571428","468.390592458605","740.752264684252"
"Kansas","Female","55-64 years","1429.39047619048","1302.24038295474","1556.54056942622"
"Kansas","Female","65-74 years","1985.3","1623.20538494072","2347.39461505928"
"Kansas","Female","75-84 years","2922.94285714284","2626.74168005076","3219.14403423492"
"Kansas","Female","85+ years","5714.96190476191","5374.85482219637","6055.06898732744"
"Kansas","Male","< 1 year","122.085714285714","94.3412807897914","149.830147781637"
"Kansas","Male","1-4 years","20.3095238095239","6.90755371017308","33.7114939088746"
"Kansas","Male","5-14 years","30.4238095238095","21.7864203689874","39.0611986786316"
"Kansas","Male","15-24 years","209.9","174.937848710644","244.862151289355"
"Kansas","Male","25-34 years","336.428571428572","296.973472716142","375.883670141003"
"Kansas","Male","35-44 years","364.552380952382","281.386475552888","447.718286351876"
"Kansas","Male","45-54 years","896.609523809523","693.900008562068","1099.31903905698"
"Kansas","Male","55-64 years","2223.13333333333","2113.59615358675","2332.67051307992"
"Kansas","Male","65-74 years","2701.91904761906","2156.35536818362","3247.48272705449"
"Kansas","Male","75-84 years","3076.8619047619","2747.24336760713","3406.48044191667"
"Kansas","Male","85+ years","3677.50476190477","3414.53033932814","3940.4791844814"
"Kansas","Total","< 1 year","222.438095238095","171.220689057446","273.655501418745"
"Kansas","Total","1-4 years","33.9809523809527","16.0639319091091","51.8979728527962"
"Kansas","Total","5-14 years","57.6476190476189","44.3855295861204","70.9097085091175"
"Kansas","Total","15-24 years","284.338095238096","237.794021195887","330.882169280305"
"Kansas","Total","25-34 years","485.357142857145","428.999614828445","541.714670885845"
"Kansas","Total","35-44 years","592.085714285713","462.649442674067","721.521985897359"
"Kansas","Total","45-54 years","1501.18095238095","1177.55542149986","1824.80648326204"
"Kansas","Total","55-64 years","3652.52380952385","3475.60896430547","3829.43865474222"
"Kansas","Total","65-74 years","4687.21904761906","3795.20848088892","5579.2296143492"
"Kansas","Total","75-84 years","5999.80476190476","5398.6498863467","6600.95963746281"
"Kansas","Total","85+ years","9392.46666666667","8835.78026720634","9949.15306612701"
"Kentucky","Female","< 1 year","149.409523809524","107.750851666601","191.068195952447"
"Kentucky","Female","1-4 years","25.7142857142856","9.10315015873783","42.3254212698333"
"Kentucky","Female","5-14 years","37.195238095238","22.8826781769023","51.5077980135737"
"Kentucky","Female","15-24 years","138.719047619048","100.586735349121","176.851359888974"
"Kentucky","Female","25-34 years","360.833333333332","302.664867023845","419.001799642819"
"Kentucky","Female","35-44 years","621.771428571428","548.328047426207","695.214809716649"
"Kentucky","Female","45-54 years","1509.74285714285","1287.98742646514","1731.49828782057"
"Kentucky","Female","55-64 years","3032.68095238098","2883.44962656667","3181.91227819529"
"Kentucky","Female","65-74 years","4384.66666666669","3859.37606246376","4909.95727086961"
"Kentucky","Female","75-84 years","5532.60952380952","4995.2621988121","6069.95684880693"
"Kentucky","Female","85+ years","7642.8380952381","7196.7059738851","8088.97021659109"
"Kentucky","Male","< 1 year","190.623809523809","142.477046508061","238.770572539556"
"Kentucky","Male","1-4 years","34.8666666666666","23.5602917588156","46.1730415745175"
"Kentucky","Male","5-14 years","47.0333333333335","34.2453683825273","59.8212982841398"
"Kentucky","Male","15-24 years","332.247619047618","242.451506600988","422.043731494249"
"Kentucky","Male","25-34 years","705.990476190476","613.146368766796","798.834583614156"
"Kentucky","Male","35-44 years","1003.12380952381","857.202154937973","1149.04546410965"
"Kentucky","Male","45-54 years","2278.99999999999","2005.25672580007","2552.74327419992"
"Kentucky","Male","55-64 years","4592.64761904764","4300.7090389847","4884.58619911058"
"Kentucky","Male","65-74 years","5648.66666666669","4844.21538074632","6453.11795258705"
"Kentucky","Male","75-84 years","5699.3","5141.4246922401","6257.17530775991"
"Kentucky","Male","85+ years","4470.5904761905","4116.59630028021","4824.58465210078"
"Kentucky","Total","< 1 year","340.033333333333","263.586823678032","416.479842988634"
"Kentucky","Total","1-4 years","60.5809523809523","39.3720585642954","81.7898461976093"
"Kentucky","Total","5-14 years","84.2285714285713","63.707402406588","104.749740450555"
"Kentucky","Total","15-24 years","470.966666666666","360.438646821704","581.494686511629"
"Kentucky","Total","25-34 years","1066.8238095238","941.425384832527","1192.22223421508"
"Kentucky","Total","35-44 years","1624.89523809524","1422.09179761868","1827.6986785718"
"Kentucky","Total","45-54 years","3788.74285714288","3328.05242361954","4249.43329066621"
"Kentucky","Total","55-64 years","7625.32857142854","7227.73937013452","8022.91777272257"
"Kentucky","Total","65-74 years","10033.3333333334","8711.05904204753","11355.6076246192"
"Kentucky","Total","75-84 years","11231.9095238095","10163.3284751265","12300.4905724925"
"Kentucky","Total","85+ years","12113.4285714286","11362.0499946551","12864.807148202"
"Louisiana","Female","< 1 year","194.138095238095","149.823178844637","238.453011631553"
"Louisiana","Female","1-4 years","37.304761904762","14.5704551959343","60.0390686135897"
"Louisiana","Female","5-14 years","40.0333333333328","21.426080533116","58.6405861335497"
"Louisiana","Female","15-24 years","143.038095238094","100.255798874147","185.82039160204"
"Louisiana","Female","25-34 years","363.447619047619","304.214310423167","422.680927672071"
"Louisiana","Female","35-44 years","551.947619047618","443.370044916579","660.525193178657"
"Louisiana","Female","45-54 years","1325.82857142857","1080.91055150637","1570.74659135077"
"Louisiana","Female","55-64 years","2935.18095238095","2730.22050440807","3140.14140035383"
"Louisiana","Female","65-74 years","3851.78095238096","3174.62753560287","4528.93436915905"
"Louisiana","Female","75-84 years","4947.64761904761","4373.01320810074","5522.28202999448"
"Louisiana","Female","85+ years","6969.44761904763","6423.120714459","7515.77452363626"
"Louisiana","Male","< 1 year","244.719047619046","190.63518633968","298.802908898413"
"Louisiana","Male","1-4 years","51.6333333333334","33.9393510757166","69.3273155909503"
"Louisiana","Male","5-14 years","55.7666666666664","31.2244009622398","80.308932371093"
"Louisiana","Male","15-24 years","441.666666666664","311.776660412516","571.556672920812"
"Louisiana","Male","25-34 years","795.852380952381","679.503710469428","912.201051435334"
"Louisiana","Male","35-44 years","885.200000000001","641.599955938806","1128.8000440612"
"Louisiana","Male","45-54 years","2014.72380952381","1655.1494291824","2374.29818986521"
"Louisiana","Male","55-64 years","4586.52857142859","4290.36589100867","4882.6912518485"
"Louisiana","Male","65-74 years","5116.98095238095","4276.58415152303","5957.37775323887"
"Louisiana","Male","75-84 years","5025.12857142857","4463.26056885098","5586.99657400616"
"Louisiana","Male","85+ years","4235.56190476191","3891.09054723762","4580.0332622862"
"Louisiana","Total","< 1 year","438.857142857141","357.297625090015","520.416660624268"
"Louisiana","Total","1-4 years","88.9380952380952","59.0627882362093","118.813402239981"
"Louisiana","Total","5-14 years","95.7999999999993","63.8554759376641","127.744524062334"
"Louisiana","Total","15-24 years","584.704761904759","430.606655126008","738.80286868351"
"Louisiana","Total","25-34 years","1159.3","996.316923209812","1322.28307679019"
"Louisiana","Total","35-44 years","1437.14761904762","1095.93443766289","1778.36080043235"
"Louisiana","Total","45-54 years","3340.55238095237","2752.03253823376","3929.07222367098"
"Louisiana","Total","55-64 years","7521.70952380955","7058.24060292405","7985.17844469505"
"Louisiana","Total","65-74 years","8968.76190476192","7463.28039328482","10474.243416239"
"Louisiana","Total","75-84 years","9972.77619047619","8859.63474541173","11085.9176355406"
"Louisiana","Total","85+ years","11205.0095238095","10353.9102845837","12056.1087630354"
"Maine","Female","< 1 year","36.5000000000001","21.9322370475193","51.0677629524808"
"Maine","Female","1-4 years","3.16691729323315","0.01","9.92427605571491"
"Maine","Female","5-14 years","6.20476190476182","0.426511534080513","11.9830122754431"
"Maine","Female","15-24 years","23.2714285714285","12.0898326982954","34.4530244445616"
"Maine","Female","25-34 years","63.6333333333337","41.5074321845426","85.7592344821247"
"Maine","Female","35-44 years","99.7428571428572","66.6120549527721","132.873659332942"
"Maine","Female","45-54 years","299.190476190477","251.306039118829","347.074913262125"
"Maine","Female","55-64 years","688.138095238097","627.863976743075","748.412213733119"
"Maine","Female","65-74 years","1083.14285714286","863.376831626592","1302.90888265913"
"Maine","Female","75-84 years","1694.37619047619","1505.62790405934","1883.12447689304"
"Maine","Female","85+ years","3103.14761904762","2857.9688007956","3348.32643729965"
"Maine","Male","< 1 year","41.1380952380952","24.9009689223838","57.3752215538066"
"Maine","Male","1-4 years","5.36842105263162","0.431614196146025","10.3052279091172"
"Maine","Male","5-14 years","8.23333333333335","1.68117991886386","14.7854867478028"
"Maine","Male","15-24 years","73.6809523809525","54.153445219537","93.208459542368"
"Maine","Male","25-34 years","160.271428571428","121.396814381859","199.146042760997"
"Maine","Male","35-44 years","194.885714285714","136.184018824611","253.587409746818"
"Maine","Male","45-54 years","495.680952380952","420.204829778883","571.15707498302"
"Maine","Male","55-64 years","1139.91428571429","1067.3682466716","1212.46032475697"
"Maine","Male","65-74 years","1558.31904761905","1256.12664015435","1860.51145508375"
"Maine","Male","75-84 years","1824.5380952381","1638.26387244174","2010.81231803445"
"Maine","Male","85+ years","1987.84285714287","1871.71072437979","2103.97498990595"
"Maine","Total","< 1 year","77.6380952380952","53.0304688337198","102.245721642471"
"Maine","Total","1-4 years","8.53533834586483","0.01","17.6778758910779"
"Maine","Total","5-14 years","14.4380952380952","7.36302684948213","21.5131636267083"
"Maine","Total","15-24 years","96.9523809523807","72.0462972333485","121.858464671413"
"Maine","Total","25-34 years","223.904761904761","166.659172756936","281.150351052587"
"Maine","Total","35-44 years","294.628571428571","219.586465799381","369.670677057762"
"Maine","Total","45-54 years","794.871428571427","693.2508577285","896.491999414354"
"Maine","Total","55-64 years","1828.05238095237","1735.47308720021","1920.63167470453"
"Maine","Total","65-74 years","2641.46190476191","2129.45826066977","3153.46554885404"
"Maine","Total","75-84 years","3518.91428571428","3171.99624188649","3865.83232954207"
"Maine","Total","85+ years","5090.99047619049","4757.73364493898","5424.247307442"
"Maryland","Female","< 1 year","192.280952380952","148.082762839334","236.479141922569"
"Maryland","Female","1-4 years","27.2714285714285","16.8312947985204","37.7115623443366"
"Maryland","Female","5-14 years","33.5809523809526","18.7505582052737","48.4113465566315"
"Maryland","Female","15-24 years","143.895238095238","105.052195825232","182.738280365244"
"Maryland","Female","25-34 years","332.038095238098","236.742447247577","427.33374322862"
"Maryland","Female","35-44 years","443.585714285709","305.236495287185","581.934933284234"
"Maryland","Female","45-54 years","1328.69523809524","1122.32350385058","1535.0669723399"
"Maryland","Female","55-64 years","2822.59523809524","2673.86508429228","2971.3253918982"
"Maryland","Female","65-74 years","3836.76666666667","3117.5532846869","4555.98004864644"
"Maryland","Female","75-84 years","5138.50952380951","4474.5128425121","5802.50620510692"
"Maryland","Female","85+ years","9910.73809523811","9543.83201655054","10277.6441739257"
"Maryland","Male","< 1 year","237.32380952381","174.496940778885","300.150678268736"
"Maryland","Male","1-4 years","38.4333333333333","17.4226141298459","59.4440525368206"
"Maryland","Male","5-14 years","38.0095238095228","22.1549011708053","53.8641464482403"
"Maryland","Male","15-24 years","430.633333333331","324.460421205886","536.806245460776"
"Maryland","Male","25-34 years","881.890476190478","629.589185351283","1134.19176702967"
"Maryland","Male","35-44 years","770.319047619043","402.375524745062","1138.26257049302"
"Maryland","Male","45-54 years","1968.51428571428","1715.36355038267","2221.66502104589"
"Maryland","Male","55-64 years","4192.8666666667","4031.78251984844","4353.95081348495"
"Maryland","Male","65-74 years","4883.90476190476","3948.77750747613","5819.03201633339"
"Maryland","Male","75-84 years","5310.27142857142","4699.11765170514","5921.4252054377"
"Maryland","Male","85+ years","6076.43333333335","5784.70878430953","6368.15788235717"
"Maryland","Total","< 1 year","429.604761904764","340.383868813738","518.82565499579"
"Maryland","Total","1-4 years","65.7047619047621","42.7546583140672","88.654865495457"
"Maryland","Total","5-14 years","71.5904761904758","50.226243681589","92.9547086993626"
"Maryland","Total","15-24 years","574.528571428571","448.621923193159","700.435219663983"
"Maryland","Total","25-34 years","1213.92857142857","875.026940029748","1552.8302028274"
"Maryland","Total","35-44 years","1213.90476190475","718.860829093367","1708.94869471613"
"Maryland","Total","45-54 years","3297.20952380952","2886.42873934232","3707.99030827673"
"Maryland","Total","55-64 years","7015.46190476191","6770.25850994916","7260.66529957466"
"Maryland","Total","65-74 years","8720.67142857143","7075.99050954511","10365.3523475977"
"Maryland","Total","75-84 years","10448.7809523809","9195.26146537579","11702.3004393861"
"Maryland","Total","85+ years","15987.1714285715","15393.420168878","16580.9226882649"
"Massachusetts","Female","< 1 year","112.471428571428","84.6731711013305","140.269686041526"
"Massachusetts","Female","1-4 years","18.5095238095238","8.48193897341698","28.5371086456306"
"Massachusetts","Female","5-14 years","24.7761904761905","13.1102800623851","36.442100889996"
"Massachusetts","Female","15-24 years","126.633333333333","99.8990724866571","153.36759418001"
"Massachusetts","Female","25-34 years","320.033333333336","204.074986941175","435.991679725498"
"Massachusetts","Female","35-44 years","419.209523809521","286.763029529919","551.656018089122"
"Massachusetts","Female","45-54 years","1139.7619047619","994.039196086454","1285.48461343735"
"Massachusetts","Female","55-64 years","2502.02857142858","2342.67310615969","2661.38403669747"
"Massachusetts","Female","65-74 years","3819.70952380953","2969.18879365738","4670.23025396167"
"Massachusetts","Female","75-84 years","5848.87619047618","5095.50252469257","6602.24985625979"
"Massachusetts","Female","85+ years","14179.9142857143","13340.3137293844","15019.5148420441"
"Massachusetts","Male","< 1 year","146.633333333331","116.038085692867","177.228580973795"
"Massachusetts","Male","1-4 years","20.3","5.64527944358337","34.9547205564165"
"Massachusetts","Male","5-14 years","33.3714285714286","18.7183697286875","48.0244874141698"
"Massachusetts","Male","15-24 years","337.752380952381","253.482679954751","422.02208195001"
"Massachusetts","Male","25-34 years","851.109523809529","590.538479101988","1111.68056851707"
"Massachusetts","Male","35-44 years","798.838095238094","523.560290228009","1074.11590024818"
"Massachusetts","Male","45-54 years","1935.53809523809","1720.61572144918","2150.46046902701"
"Massachusetts","Male","55-64 years","4058.35714285714","3949.17170638648","4167.54257932781"
"Massachusetts","Male","65-74 years","5007.35714285714","3680.47264436796","6334.24164134633"
"Massachusetts","Male","75-84 years","6166.59523809524","5321.25919979243","7011.93127639804"
"Massachusetts","Male","85+ years","8714.49523809529","8335.73213966302","9093.25833652756"
"Massachusetts","Total","< 1 year","259.10476190476","213.879501574277","304.330022235243"
"Massachusetts","Total","1-4 years","38.8095238095234","21.9387954783245","55.6802521407223"
